id;question;correct;distractor1;distractor2;distractor3;grade;visible
3623;[["text","▷_△◁"]];[["text","ae"]];[["text","e"]];;;0;1
3624;[["text","◯△▽_◯"]];[["text","l"]];[["text","ll"]];;;0;1
3627;[["text","◁_◁◁"]];[["text","ie"]];[["text","ije"]];;;0;1
3628;[["text","▽_▷▷"]];[["text","i"]];[["text","y"]];;;0;1
3630;[["text","▽_▽▷"]];[["text","i"]];[["text","y"]];;;0;1
3631;[["text","◯▽_▷"]];[["text","i"]];[["text","y"]];;;0;1
3632;[["text","◁▷△◯▽_◁"]];[["text","i"]];[["text","y"]];;;0;1
3633;[["text","▷▽◯_◁△◯"]];[["text","d"]];[["text","t"]];;;0;1
3634;[["text","▽_▽"]];[["text","nm"]];[["text","m"]];;;0;1
3635;[["text","▽▷▽▽△▽_▽"]];[["text","d"]];[["text","t"]];;;0;1
3636;[["text","▽_▷◁"]];[["text","i"]];[["text","y"]];;;0;1
3641;[["text","△◁◯△◁▷_▷"]];[["text","á"]];[["text","e"]];;;0;1
3642;[["text","◁◯▽△△▷_◁"]];[["text","i"]];[["text","j"]];;;0;1
3643;[["text","◁▽_◁◯▽◁▽"]];[["text","i"]];[["text","j"]];;;0;1
3644;[["text","▽_△◁◁▷▽◯"]];[["text","á"]];[["text","e"]];;;0;1
3645;[["text","△▽▽▽_▽"]];[["text","g"]];[["text","k"]];;;0;1
3646;[["text","◯▽_◁"]];[["text","g"]];[["text","k"]];;;0;1
3647;[["text","△▽◁◁▽_◯▽"]];[["text","je"]];[["text","ě"]];;;0;1
3648;[["text","▽_◁△◁▷◯"]];[["text","a"]];[["text","za"]];;;0;1
3649;[["text","◁_▷◯"]];[["text","i"]];[["text","y"]];;;0;1
3650;[["text","△_◁"]];[["text","j"]];[["text","i"]];;;0;1
3651;[["text","▽▷◁◁◯_◯△"]];[["text","bb"]];[["text","b"]];;;0;1
3652;[["text","◯_▽"]];[["text","i"]];[["text","y"]];;;0;1
3654;[["text","◁_△▽▽▷◁"]];[["text","rr"]];[["text","r"]];;;0;1
3655;[["text","◁◯_◯"]];[["text","b"]];[["text","p"]];;;0;1
3656;[["text","▽◯▽◁_▷◁◯"]];[["text","y"]];[["text","i"]];;;0;1
3657;[["text","△◯_▽◯△"]];[["text","y"]];[["text","i"]];;;0;1
3658;[["text","▽_▷△◯△◯"]];[["text","ý"]];[["text","í"]];;;0;1
3659;[["text","▽△_▷"]];[["text","z"]];[["text","s"]];;;0;1
3660;[["text","△▷◁_▷"]];[["text","e"]];[["text","ě"]];;;0;1
3661;[["text","△▽_△◁◯△▷"]];[["text","t"]];[["text","th"]];;;0;1
3662;[["text","▷_△"]];[["text","gv"]];[["text","gu"]];;;0;1
3663;[["text","◁_△△◯"]];[["text","ll"]];[["text","l"]];;;0;1
3664;[["text","▷▷▷▽◁◁_△"]];[["text","aj"]];[["text","j"]];;;0;1
3665;[["text","△▷_△△"]];[["text","n"]];[["text","nn"]];;;0;1
3666;[["text","▷◯_◁◁△"]];[["text","d"]];[["text","t"]];;;0;1
3670;[["text","△△▽▽▷_▷"]];[["text","j"]];[["text","y"]];;;0;1
3673;[["text","◁_◯▷◁▷◯"]];[["text","y"]];[["text","i"]];;;0;1
3674;[["text","◯_▽"]];[["text","i"]];[["text","y"]];;;0;1
3675;[["text","◯_△"]];[["text","t"]];[["text","d"]];;;0;1
3676;[["text","◁_▷◁◁▽"]];[["text","i"]];[["text","y"]];;;0;1
3677;[["text","▷◁▽▽△_◯▽"]];[["text","y"]];[["text","i"]];;;0;1
3678;[["text","▽_△▷◁"]];[["text","y"]];[["text","i"]];;;0;1
3680;[["text","▽◁◁_△▽△"]];[["text","y"]];[["text","i"]];;;0;1
3681;[["text","▷◁▽_◯▽◯"]];[["text","i"]];[["text","y"]];;;0;1
3682;[["text","△_△"]];[["text","i"]];[["text","y"]];;;0;1
3683;[["text","◁_◯"]];[["text","i"]];[["text","í"]];;;0;1
3684;[["text","△▷▽▽_◁◯"]];[["text","í"]];[["text","i"]];;;0;1
3685;[["text","▽▷_◯▷▽△"]];[["text","i"]];[["text","y"]];;;0;1
3686;[["text","◁_▽"]];[["text","i"]];[["text","y"]];;;0;1
3688;[["text","◁_◁◁△"]];[["text","i"]];[["text","y"]];;;0;1
3689;[["text","△_◯"]];[["text","i"]];[["text","y"]];;;0;1
3690;[["text","△◁▽◯_▷▷"]];[["text","i"]];[["text","y"]];;;0;1
3691;[["text","▷▷◯◯_▷"]];[["text","rr"]];[["text","r"]];;;0;1
3692;[["text","▽▽◯△_▽"]];[["text","i"]];[["text","y"]];;;0;1
3693;[["text","◁_◁△▽"]];[["text","o"]];[["text","a"]];;;0;1
3694;[["text","◁_◯◯▽"]];[["text","a"]];[["text","o"]];;;0;1
3696;[["text","▷_◁"]];[["text","i"]];[["text","y"]];;;0;1
3697;[["text","▷◯▷_▽◯▷▷"]];[["text","y"]];[["text","i"]];;;0;1
3698;[["text","◯▷▽_△"]];[["text","y"]];[["text","i"]];;;0;1
3699;[["text","△△△▷◁▷_△"]];[["text","y"]];[["text","i"]];;;0;1
3700;[["text","◯◯▽◁▷_▽◁"]];[["text","y"]];[["text","i"]];;;0;1
3701;[["text","▷_▷◯▽"]];[["text","i"]];[["text","y"]];;;0;1
3702;[["text","△_◁△"]];[["text","s"]];[["text","z"]];;;0;1
3703;[["text","◯_◁▽◁▽"]];[["text","s"]];[["text","z"]];;;0;1
3705;[["text","▽◯◯◯_◯▷"]];[["text","i"]];[["text","y"]];;;0;1
3706;[["text","◯_◁△△◯▽△"]];[["text","i"]];[["text","y"]];;;0;1
3707;[["text","◯_▷"]];[["text","y"]];[["text","i"]];;;0;1
3708;[["text","▷_◯"]];[["text","y"]];[["text","i"]];;;0;1
3709;[["text","▷▽▷▽_◯◯"]];[["text","b"]];[["text","p"]];;;0;1
3710;[["text","▷_▽"]];[["text","y"]];[["text","i"]];;;0;1
3711;[["text","▷_◯▽▽"]];[["text","p"]];[["text","b"]];;;0;1
3712;[["text","◯▽◯_▷◁◯◁"]];[["text","d"]];[["text","t"]];;;0;1
3713;[["text","▽_◯△"]];[["text","b"]];[["text","p"]];;;0;1
3714;[["text","◯_◯◯△▷◁◯"]];[["text","b"]];[["text","p"]];;;0;1
3715;[["text","▷△_△△"]];[["text","d"]];[["text","t"]];;;0;1
3716;[["text","▽◁_△◁△◁"]];[["text","p"]];[["text","b"]];;;0;1
3717;[["text","▷◯_△△▽"]];[["text","f"]];[["text","v"]];;;0;1
3718;[["text","▷_◯"]];[["text","v"]];[["text","f"]];;;0;1
3719;[["text","▷_◁"]];[["text","z"]];[["text","s"]];;;0;1
3720;[["text","▽△◯▽△_▷◯"]];[["text","z"]];[["text","s"]];;;0;1
3721;[["text","△_◯"]];[["text","s"]];[["text","z"]];;;0;1
3722;[["text","◯◯_◁"]];[["text","z"]];[["text","s"]];;;0;1
3723;[["text","◁_▽"]];[["text","s"]];[["text","z"]];;;0;1
3724;[["text","▷_▽▽◯"]];[["text","z"]];[["text","s"]];;;0;1
3725;[["text","◯◯▽◯_▷▷▷"]];[["text","z"]];[["text","s"]];;;0;1
3726;[["text","▷_▷◁"]];[["text","t"]];[["text","d"]];;;0;1
3727;[["text","◁△△_▷"]];[["text","p"]];[["text","b"]];;;0;1
3728;[["text","▷△▷▷◁_▽△"]];[["text","b"]];[["text","p"]];;;0;1
3729;[["text","△_△◁"]];[["text","p"]];[["text","b"]];;;0;1
3730;[["text","◯◁_▷▽"]];[["text","v"]];[["text","f"]];;;0;1
3731;[["text","◯△_◁"]];[["text","b"]];[["text","p"]];;;0;1
3732;[["text","▽▷_△◁▷▷"]];[["text","ť"]];[["text","ď"]];;;0;1
3733;[["text","▷△△_▽"]];[["text","ď"]];[["text","ť"]];;;0;1
3734;[["text","◁◯◁_△◯"]];[["text","ď"]];[["text","ť"]];;;0;1
3735;[["text","△_△"]];[["text","b"]];[["text","p"]];;;0;1
3736;[["text","△◯▽_△"]];[["text","ž"]];[["text","š"]];;;0;1
3737;[["text","▷_▽"]];[["text","š"]];[["text","ž"]];;;0;1
3738;[["text","△_▽"]];[["text","ž"]];[["text","š"]];;;0;1
3739;[["text","◁_▷△"]];[["text","š"]];[["text","ž"]];;;0;1
3740;[["text","△△△_▽▷◯"]];[["text","ž"]];[["text","š"]];;;0;1
3741;[["text","▷_◁"]];[["text","ž"]];[["text","š"]];;;0;1
3742;[["text","◯▽_◁▽△"]];[["text","ž"]];[["text","š"]];;;0;1
3743;[["text","◯△◁_△▷"]];[["text","š"]];[["text","ž"]];;;0;1
3744;[["text","△_◁◯◯▽"]];[["text","š"]];[["text","ž"]];;;0;1
3745;[["text","◯_◁△◯◯▷◁"]];[["text","ž"]];[["text","š"]];;;0;1
3746;[["text","△▷_◁"]];[["text","š"]];[["text","ž"]];;;0;1
3747;[["text","◯◁◯_◯◁"]];[["text","p"]];[["text","b"]];;;0;1
3748;[["text","▷◯_◯△◁"]];[["text","b"]];[["text","p"]];;;0;1
3749;[["text","▷_▽"]];[["text","t"]];[["text","d"]];;;0;1
3750;[["text","◁_△"]];[["text","d"]];[["text","t"]];;;0;1
3751;[["text","◁▷_△◯"]];[["text","ž"]];[["text","š"]];;;0;1
3752;[["text","◯△▽△_◯"]];[["text","z"]];[["text","s"]];;;0;1
3753;[["text","◁_▷"]];[["text","z"]];[["text","s"]];;;0;1
3754;[["text","◯▽_▷▽◁"]];[["text","ž"]];[["text","š"]];;;0;1
3755;[["text","◯▷_▷▽▽▽"]];[["text","š"]];[["text","ž"]];;;0;0
3756;[["text","◯◯_▷▽"]];[["text","v"]];[["text","f"]];;;0;1
3757;[["text","▷◁▷△_◁"]];[["text","b"]];[["text","p"]];;;0;1
3758;[["text","▽◯_◯◁▷"]];[["text","b"]];[["text","p"]];;;0;1
3759;[["text","△△▷_◁△"]];[["text","ť"]];[["text","ď"]];;;0;1
3760;[["text","▽△_▷▷▷"]];[["text","ť"]];[["text","ď"]];;;0;1
3761;[["text","▽△◁◯_△△"]];[["text","d"]];[["text","t"]];;;0;1
3762;[["text","▷◯▽_◯△▽"]];[["text","d"]];[["text","t"]];;;0;1
3763;[["text","▽▷△_▷◁"]];[["text","ž"]];[["text","š"]];;;0;1
3764;[["text","◁▷▽▷▷_◯▷"]];[["text","d"]];[["text","t"]];;;0;1
3765;[["text","▽▽△◯_▷◯"]];[["text","š"]];[["text","ž"]];;;0;1
3766;[["text","◯_△"]];[["text","p"]];[["text","b"]];;;0;1
3767;[["text","◁▽◯_◁"]];[["text","b"]];[["text","p"]];;;0;1
3768;[["text","◁▽_◁△△◯△"]];[["text","b"]];[["text","p"]];;;0;1
3769;[["text","◯◯△◁_◯"]];[["text","p"]];[["text","b"]];;;0;1
3770;[["text","◯▷▽_△▽◯"]];[["text","b"]];[["text","p"]];;;0;1
3771;[["text","▷▽△_▷△"]];[["text","t"]];[["text","d"]];;;0;1
3772;[["text","◯_▽"]];[["text","t"]];[["text","d"]];;;0;1
3773;[["text","△_▽△▷"]];[["text","d"]];[["text","t"]];;;0;1
3774;[["text","◁_◁"]];[["text","z"]];[["text","s"]];;;0;1
3775;[["text","△◁◯◁▽▽_△"]];[["text","v"]];[["text","f"]];;;0;1
3776;[["text","△▽_▽"]];[["text","v"]];[["text","f"]];;;0;1
3777;[["text","△△_▷▽"]];[["text","h"]];[["text","ch"]];;;0;1
3778;[["text","▷_◁"]];[["text","v"]];[["text","f"]];;;0;1
3779;[["text","◁◁◁▽_◯◯"]];[["text","ž"]];[["text","š"]];;;0;1
3780;[["text","▽▽▷_▷◯◁"]];[["text","ž"]];[["text","š"]];;;0;1
3781;[["text","▷◁▽_◯"]];[["text","ž"]];[["text","š"]];;;0;1
3782;[["text","▽_◯△▽◁"]];[["text","d"]];[["text","t"]];;;0;1
3783;[["text","▽_◯▽◯▽◁"]];[["text","h"]];[["text","ch"]];;;0;1
3784;[["text","▽_▷△▽"]];[["text","h"]];[["text","ch"]];;;0;1
3785;[["text","◁_▷◁"]];[["text","h"]];[["text","ch"]];;;0;1
3786;[["text","◯▽_◯"]];[["text","ž"]];[["text","š"]];;;0;1
3787;[["text","◁◁_△◁△◁"]];[["text","d"]];[["text","t"]];;;0;1
3788;[["text","△_▷"]];[["text","d"]];[["text","t"]];;;0;1
3789;[["text","◯_▷"]];[["text","t"]];[["text","d"]];;;0;1
3790;[["text","◁_◯◁"]];[["text","t"]];[["text","d"]];;;0;1
3791;[["text","◁_△"]];[["text","t"]];[["text","d"]];;;0;1
3792;[["text","▽_◯"]];[["text","š"]];[["text","ž"]];;;0;1
3793;[["text","▷◯_△▷"]];[["text","b"]];[["text","p"]];;;0;1
3794;[["text","▷▽◁◁_▷"]];[["text","z"]];[["text","s"]];;;0;1
3795;[["text","◁◁◁◁_◯◁"]];[["text","š"]];[["text","ž"]];;;0;1
3796;[["text","△▽_◯△"]];[["text","z"]];[["text","s"]];;;0;1
3797;[["text","△◁_▷◁◁"]];[["text","ž"]];[["text","š"]];;;0;1
3798;[["text","▷_△◁▽"]];[["text","š"]];[["text","ž"]];;;0;1
3799;[["text","◁▽◯_△▽"]];[["text","f"]];[["text","v"]];;;0;1
3800;[["text","▷_▷▷"]];[["text","z"]];[["text","s"]];;;0;1
3801;[["text","◁◯_▽◁"]];[["text","ďt"]];[["text","ťt"]];;;0;1
3802;[["text","▽_▷▷◯"]];[["text","z"]];[["text","s"]];;;0;1
3803;[["text","◯▷△▷_△"]];[["text","s"]];[["text","z"]];;;0;1
3804;[["text","◁▽_◁◁▽◯"]];[["text","z"]];[["text","s"]];;;0;1
3805;[["text","△_◯"]];[["text","h"]];[["text","ch"]];;;0;1
3806;[["text","◯△◁_◯"]];[["text","h"]];[["text","ch"]];;;0;1
3807;[["text","◁◯_◁▽"]];[["text","ž"]];[["text","š"]];;;0;1
3808;[["text","▽_▽▷▽▷"]];[["text","ž"]];[["text","š"]];;;0;1
3809;[["text","△_▷"]];[["text","f"]];[["text","v"]];;;0;1
3810;[["text","◁▽_▽"]];[["text","f"]];[["text","v"]];;;0;1
3811;[["text","△_◁▷△"]];[["text","b"]];[["text","p"]];;;0;1
3812;[["text","△_▽△▽"]];[["text","p"]];[["text","b"]];;;0;1
3813;[["text","△_▷"]];[["text","b"]];[["text","p"]];;;0;1
3814;[["text","▽◯_◯"]];[["text","ž"]];[["text","š"]];;;0;1
3815;[["text","▷▽_◯▽▽▽◁"]];[["text","z"]];[["text","s"]];;;0;1
3816;[["text","▷▷▷▷_△"]];[["text","v"]];[["text","f"]];;;0;1
3817;[["text","△◯◯◯_▽▽△"]];[["text","z"]];[["text","s"]];;;0;1
3818;[["text","△▷▷_◯▷▷"]];[["text","z"]];[["text","s"]];;;0;1
3819;[["text","▷_◯▽"]];[["text","s"]];[["text","z"]];;;0;1
3820;[["text","△◯△_◯◯"]];[["text","d"]];[["text","t"]];;;0;1
3821;[["text","△◯_▷▷▷▽"]];[["text","š"]];[["text","ž"]];;;0;1
3822;[["text","▷△△◁_▽"]];[["text","ch"]];[["text","h"]];;;0;1
3823;[["text","▽◯△◁_◁◯◁"]];[["text","h"]];[["text","ch"]];;;0;1
3824;[["text","◯◯◯▽◁_▽◁"]];[["text","h"]];[["text","ch"]];;;0;1
3825;[["text","◯_◯◯"]];[["text","h"]];[["text","ch"]];;;0;1
3826;[["text","◯◯▷◯_◁◁"]];[["text","d"]];[["text","t"]];;;0;1
3827;[["text","△_△▽"]];[["text","d"]];[["text","t"]];;;0;1
3828;[["text","▷◯▷▽_◯◁◁"]];[["text","z"]];[["text","s"]];;;0;1
3829;[["text","▷◁_▷◁▷◁"]];[["text","s"]];[["text","z"]];;;0;1
3830;[["text","◯_◁"]];[["text","z"]];[["text","s"]];;;0;1
3831;[["text","◯▷_△"]];[["text","z"]];[["text","s"]];;;0;1
3832;[["text","△_▷◁◯"]];[["text","z"]];[["text","s"]];;;0;1
3833;[["text","◯△◯_◁"]];[["text","b"]];[["text","p"]];;;0;1
3834;[["text","▷△▷_◁△◯"]];[["text","d"]];[["text","t"]];;;0;1
3835;[["text","◯◯△_◯"]];[["text","ž"]];[["text","š"]];;;0;1
3836;[["text","△△▽◯◁◯_▷"]];[["text","d"]];[["text","t"]];;;0;1
3837;[["text","◯◁◁▷_▽"]];[["text","d"]];[["text","t"]];;;0;1
3838;[["text","◯_◯▽◯"]];[["text","d"]];[["text","t"]];;;0;1
3839;[["text","▷▷△◁△◯_▷"]];[["text","t"]];[["text","d"]];;;0;1
3840;[["text","◯_▷"]];[["text","t"]];[["text","d"]];;;0;1
3841;[["text","△_◁"]];[["text","b"]];[["text","p"]];;;0;1
3842;[["text","▷▽△▽▽_▷▷"]];[["text","b"]];[["text","p"]];;;0;1
3843;[["text","△_▷"]];[["text","d"]];[["text","t"]];;;0;1
3844;[["text","▷_△"]];[["text","v"]];[["text","f"]];;;0;1
3845;[["text","▽_▷"]];[["text","b"]];[["text","p"]];;;0;1
3846;[["text","◯◯△▷_◁"]];[["text","t"]];[["text","d"]];;;0;1
3847;[["text","▷_◯"]];[["text","v"]];[["text","f"]];;;0;1
3848;[["text","▷_◁"]];[["text","s"]];[["text","z"]];;;0;1
3849;[["text","▽▽_△◁◯◯◯"]];[["text","ž"]];[["text","š"]];;;0;1
3850;[["text","▽◁▽◁_◁"]];[["text","š"]];[["text","ž"]];;;0;1
3851;[["text","◯▷▽_▽▽◁▷"]];[["text","ž"]];[["text","š"]];;;0;1
3852;[["text","◁◯▽▽_▽"]];[["text","t"]];[["text","d"]];;;0;1
3853;[["text","▽▷_▽▽◁"]];[["text","d"]];[["text","t"]];;;0;1
3855;[["text","▽_▷△▽"]];[["text","s"]];[["text","z"]];;;0;1
3856;[["text","△△◁_▽△"]];[["text","s"]];[["text","z"]];;;0;1
3857;[["text","△▽▽△△_◁◁"]];[["text","z"]];[["text","s"]];;;0;1
3858;[["text","◁△△△_▷△"]];[["text","ž"]];[["text","š"]];;;0;1
3859;[["text","◁_△△▷▷▷◯"]];[["text","ť"]];[["text","ď"]];;;0;1
3860;[["text","◁△_△◁"]];[["text","d"]];[["text","t"]];;;0;1
3861;[["text","◁◁_▽▽"]];[["text","b"]];[["text","p"]];;;0;1
3862;[["text","◁_▷▷▷◁"]];[["text","s"]];[["text","z"]];;;0;1
3863;[["text","▷_◯"]];[["text","d"]];[["text","t"]];;;0;1
3864;[["text","▷◯△_▷"]];[["text","d"]];[["text","t"]];;;0;1
3865;[["text","◁_◁▷▽◯△"]];[["text","t"]];[["text","d"]];;;0;1
3866;[["text","◯▷▽_▽◁◯"]];[["text","d"]];[["text","t"]];;;0;1
3899;[["text","◁▷△◁_◯◯△"]];[["text","y"]];[["text","i"]];;;0;1
3900;[["text","△△△◯▷_▽"]];[["text","y"]];[["text","i"]];;;0;1
3901;[["text","△▷◯_△▽◯△"]];[["text","í"]];[["text","ý"]];;;0;1
3902;[["text","▷◁_◯▽◁▷▽"]];[["text","ý"]];[["text","í"]];;;0;1
3903;[["text","△_△△"]];[["text","i"]];[["text","y"]];;;0;1
3904;[["text","◁_▷▷◯▷▽"]];[["text","y"]];[["text","i"]];;;0;1
3905;[["text","△◁△_▽◯▽◯"]];[["text","i"]];[["text","y"]];;;0;1
3906;[["text","◁_△▷"]];[["text","y"]];[["text","i"]];;;0;1
3907;[["text","◯◯△◯◁◯_△"]];[["text","i"]];[["text","y"]];;;0;1
3908;[["text","▽_◁"]];[["text","i"]];[["text","y"]];;;0;1
3909;[["text","◯_△▷▷▽▷"]];[["text","i"]];[["text","y"]];;;0;1
3910;[["text","▷△_△"]];[["text","y"]];[["text","i"]];;;0;1
3911;[["text","▽◯▽◯▽_◯◁"]];[["text","i"]];[["text","y"]];;;0;1
3912;[["text","▽_◁"]];[["text","í"]];[["text","ý"]];;;0;1
3913;[["text","▷_▷"]];[["text","i"]];[["text","y"]];;;0;1
3914;[["text","◯_▽"]];[["text","ý"]];[["text","í"]];;;0;1
3915;[["text","▷◯◯△▽△_◯"]];[["text","i"]];[["text","y"]];;;0;1
3916;[["text","◁▷▽_▽▽"]];[["text","y"]];[["text","i"]];;;0;1
3917;[["text","▷▷_◯"]];[["text","y"]];[["text","i"]];;;0;1
3918;[["text","▷◯◁_◁△"]];[["text","y"]];[["text","i"]];;;0;1
3919;[["text","△_▽"]];[["text","í"]];[["text","ý"]];;;0;1
3920;[["text","◯◯_△"]];[["text","i"]];[["text","y"]];;;0;0
3921;[["text","▽▽_△◯◯"]];[["text","i"]];[["text","y"]];;;0;0
3922;[["text","△△△◯_◁"]];[["text","y"]];[["text","i"]];;;0;0
3926;[["text","◁◁_▷△▷◯"]];[["text","í"]];[["text","ý"]];;;0;1
3927;[["text","◁△_◁"]];[["text","í"]];[["text","ý"]];;;0;1
3928;[["text","◁▷◁_◁▷▷"]];[["text","í"]];[["text","ý"]];;;0;1
3929;[["text","◁◁◁▽▷▷_△"]];[["text","í"]];[["text","ý"]];;;0;1
3930;[["text","◁_▽△◁"]];[["text","í"]];[["text","ý"]];;;0;1
3931;[["text","▷_△▽◁"]];[["text","y"]];[["text","i"]];;;0;1
3932;[["text","◁_▷"]];[["text","ý"]];[["text","í"]];;;0;1
3933;[["text","◯▽_△◁"]];[["text","í"]];[["text","ý"]];;;0;1
3934;[["text","◁◯◁▷_▷"]];[["text","y"]];[["text","i"]];;;0;1
3935;[["text","△◁_◯"]];[["text","y"]];[["text","i"]];;;0;1
3936;[["text","▽_△"]];[["text","y"]];[["text","i"]];;;0;1
3937;[["text","◯_◁"]];[["text","y"]];[["text","i"]];;;0;1
3938;[["text","◁△◯▷_◯"]];[["text","í"]];[["text","ý"]];;;0;1
3939;[["text","▷◁▽▷_△◯"]];[["text","í"]];[["text","ý"]];;;0;1
3940;[["text","◯_▷"]];[["text","i"]];[["text","y"]];;;0;1
3941;[["text","▽▷▽◁▽_◯"]];[["text","y"]];[["text","i"]];;;0;1
3942;[["text","◯_◁"]];[["text","y"]];[["text","i"]];;;0;1
3943;[["text","▷_▷"]];[["text","i"]];[["text","y"]];;;0;1
3944;[["text","◯_△"]];[["text","y"]];[["text","i"]];;;0;1
3945;[["text","◯_▷"]];[["text","i"]];[["text","y"]];;;0;1
3946;[["text","◯◁▽_◯◁"]];[["text","í"]];[["text","ý"]];;;0;1
3947;[["text","△_▷▽▽"]];[["text","ý"]];[["text","í"]];;;0;1
3948;[["text","▷_△"]];[["text","í"]];[["text","ý"]];;;0;1
3949;[["text","◯◁_△◁◁"]];[["text","i"]];[["text","y"]];;;0;1
3950;[["text","▷_◯◁"]];[["text","i"]];[["text","y"]];;;0;1
3951;[["text","◯▽◯_▷"]];[["text","i"]];[["text","y"]];;;0;1
3952;[["text","△_△"]];[["text","í"]];[["text","ý"]];;;0;1
3953;[["text","◯_◁"]];[["text","i"]];[["text","y"]];;;0;1
3954;[["text","▽◯◁△_◁◯▷"]];[["text","y"]];[["text","i"]];;;0;1
3955;[["text","△_◁"]];[["text","ý"]];[["text","í"]];;;0;1
3956;[["text","△△▽_▽◁"]];[["text","y"]];[["text","i"]];;;0;1
3957;[["text","◯◁_◁"]];[["text","i"]];[["text","y"]];;;0;1
3958;[["text","▷◯◯◯_◯"]];[["text","y"]];[["text","i"]];;;0;1
3959;[["text","◁_◁◁◁◁"]];[["text","i"]];[["text","y"]];;;0;1
3960;[["text","◯_△"]];[["text","y"]];[["text","i"]];;;0;1
3961;[["text","◁_◁▷▽◯◁"]];[["text","i"]];[["text","y"]];;;0;1
3962;[["text","◁_◁"]];[["text","i"]];[["text","y"]];;;0;1
3963;[["text","◯◯△▷_▽"]];[["text","í"]];[["text","ý"]];;;0;1
3964;[["text","◁_◯▽▽"]];[["text","ý"]];[["text","í"]];;;0;1
3965;[["text","△▽_▷▷◁"]];[["text","i"]];[["text","y"]];;;0;1
3966;[["text","◁◯▷◯_▽△△"]];[["text","i"]];[["text","y"]];;;0;1
3967;[["text","◯_▽◯◯"]];[["text","i"]];[["text","y"]];;;0;1
3968;[["text","△_▽▷◁"]];[["text","y"]];[["text","i"]];;;0;1
3969;[["text","◁◯◁_▷"]];[["text","ý"]];[["text","í"]];;;0;1
3970;[["text","◯▽_▽"]];[["text","ý"]];[["text","í"]];;;0;1
3971;[["text","◯△△_▽△"]];[["text","i"]];[["text","y"]];;;0;1
3972;[["text","◁◯▽◁△_◁◯"]];[["text","i"]];[["text","y"]];;;0;1
3973;[["text","▷_△△"]];[["text","ý"]];[["text","í"]];;;0;1
3974;[["text","▽△_▽"]];[["text","y"]];[["text","i"]];;;0;1
3975;[["text","◁▽_▽▽▽◁"]];[["text","i"]];[["text","y"]];;;0;1
3976;[["text","△◯▽_▷"]];[["text","i"]];[["text","y"]];;;0;1
3977;[["text","△◁▷_▷"]];[["text","i"]];[["text","y"]];;;0;1
3978;[["text","▽◁▽◁◯_△"]];[["text","i"]];[["text","y"]];;;0;1
3979;[["text","◁_▽▷◁△"]];[["text","i"]];[["text","y"]];;;0;1
3980;[["text","◁◯_◁"]];[["text","i"]];[["text","y"]];;;0;1
3981;[["text","◯▽▷_△▽"]];[["text","i"]];[["text","y"]];;;0;1
3982;[["text","◯◯_△◯▷▷"]];[["text","i"]];[["text","y"]];;;0;1
3983;[["text","◯_△"]];[["text","i"]];[["text","y"]];;;0;1
3984;[["text","△▷_▷▽"]];[["text","i"]];[["text","y"]];;;0;1
