id;ps;problem
12182;210;312
12183;211;283
12184;211;165
12185;211;166
12186;211;168
12187;211;159
12188;211;162
12189;211;171
12190;211;160
12191;211;157
12192;211;182
12193;211;178
12194;211;172
12195;214;238
12196;214;247
12197;214;251
12198;214;234
12199;214;243
12200;214;241
12201;214;233
12202;214;252
12203;214;244
12204;214;253
12205;214;242
12206;214;239
12207;214;249
12208;214;240
12209;214;255
12210;214;228
12211;214;229
12212;214;245
12213;214;246
12214;214;236
12215;214;237
12216;214;250
12217;214;232
12218;214;235
12219;214;248
12220;214;254
12221;214;230
12222;214;231
12223;217;127
12224;218;130
12225;218;73
12226;218;48
12227;217;80
12228;218;47
12229;218;140
12230;217;88
12231;217;133
12232;218;84
12233;217;92
12234;217;78
12235;217;99
12236;218;91
12237;217;98
12238;217;74
12239;218;45
12240;218;43
12241;218;143
12242;217;96
12243;217;79
12244;217;82
12245;217;89
12246;218;85
12247;217;135
12248;217;141
12249;217;81
12250;218;142
12251;217;126
12252;217;72
12253;217;41
12254;217;76
12255;217;129
12256;217;42
12257;217;71
12258;217;83
12259;217;282
12260;217;318
12261;218;291
12262;218;306
12263;217;285
12264;217;281
12265;218;137
12266;218;77
12267;218;136
12268;218;95
12269;218;132
12270;218;94
12271;218;93
12272;218;138
12273;218;75
12274;218;90
12275;218;50
12276;218;134
12277;218;125
12278;218;97
12279;218;86
12280;218;44
12281;218;131
12282;217;46
12283;218;100
12284;217;16
12285;218;49
12286;218;87
12287;218;139
12288;218;300
12289;218;286
12290;218;307
12291;218;284
12292;218;297
12293;218;293
12294;218;298
12295;224;389
12296;225;390
12297;226;391
12298;225;392
12299;224;393
12300;224;394
12301;225;395
12302;225;396
12303;224;397
12304;226;398
12305;225;399
12306;225;400
12307;226;401
12308;225;402
12309;224;403
12310;224;404
12311;224;405
12312;224;406
12313;223;407
12314;223;408
12315;223;409
12316;227;410
12317;227;411
12318;227;412
12319;227;413
12320;227;414
12321;227;415
12322;227;416
12323;227;417
12324;227;418
12325;227;419
12326;227;420
12327;227;421
12328;227;422
12329;227;423
12330;227;424
12331;227;425
12332;227;426
12333;227;427
12334;227;428
12335;227;429
12336;227;430
12337;227;431
12338;227;432
12339;227;433
12340;227;434
12341;227;435
12342;227;436
12343;227;437
12344;227;438
12345;227;439
12346;227;440
12347;227;441
12348;227;442
12349;227;443
12350;227;444
12351;227;445
12352;227;446
12353;227;447
12354;227;448
12355;227;449
12356;227;450
12357;227;451
12358;227;452
12359;227;453
12360;208;454
12361;208;455
12362;209;456
12363;208;457
12364;209;458
12365;208;459
12366;208;460
12367;208;461
12368;208;462
12369;208;463
12370;208;464
12371;208;465
12372;208;466
12373;208;467
12374;209;468
12375;208;469
12376;208;470
12377;208;471
12378;209;472
12379;209;473
12380;208;474
12381;209;475
12382;209;476
12383;207;477
12384;207;478
12385;207;479
12386;207;480
12387;215;481
12388;216;482
12389;215;483
12390;215;484
12391;215;485
12392;216;486
12393;216;487
12394;216;488
12395;213;489
12396;212;490
12397;212;491
12398;212;492
12399;213;493
12400;213;494
12401;213;495
12402;212;496
12403;213;497
12404;213;498
12405;213;499
12406;212;500
12407;213;501
12408;212;502
12409;213;503
12410;213;504
12411;213;505
12412;212;506
12413;212;507
12414;213;508
12415;210;509
12416;210;510
12417;210;511
12418;210;512
12419;210;513
12420;210;514
12421;210;515
12422;210;516
12423;210;517
12424;212;518
12425;211;519
12426;211;520
12427;210;521
12428;210;522
12429;211;523
12430;210;524
12431;210;525
12432;210;526
12433;210;527
12434;210;528
12435;211;529
12436;211;530
12437;214;531
12438;214;532
12439;214;533
12440;214;534
12441;214;535
12442;214;536
12443;214;537
12444;214;538
12445;214;539
12446;214;540
12447;218;541
12448;218;542
12449;217;543
12450;218;544
12451;218;545
12452;218;546
12453;217;547
12454;217;548
12455;217;549
12456;217;550
12457;217;551
12458;218;552
12459;217;553
12460;217;554
12461;217;555
12462;217;556
12463;217;557
12464;217;558
12465;217;559
12466;217;560
12467;218;561
12468;217;562
12469;217;563
12470;217;564
12471;217;565
12472;217;566
12473;217;567
12474;217;568
12475;217;569
12476;218;570
12477;217;571
12478;218;572
12479;218;573
12480;207;574
12481;207;575
12482;207;576
12483;207;577
12484;207;578
12485;207;579
12486;207;580
12487;224;581
12488;224;582
12489;224;583
12490;224;584
12491;224;585
12492;224;586
12493;226;587
12494;226;588
12495;224;589
12496;226;590
12497;224;591
12498;226;592
12499;226;593
12500;225;594
12501;225;595
12502;226;596
12503;225;597
12504;225;598
12505;225;599
12506;225;600
12507;226;601
12508;226;602
12509;226;603
12510;226;604
12511;207;605
12512;207;606
12513;207;607
12514;207;608
12515;207;609
12516;207;610
12517;207;611
12518;207;612
12519;207;613
12520;207;614
12521;207;615
12522;207;616
12523;207;617
12524;207;618
12525;207;619
12526;228;9
12527;228;10
12528;228;11
12529;228;12
12530;228;13
12531;228;14
12532;228;15
12533;228;19
12534;229;17
12535;229;18
12536;229;20
12537;229;21
12538;229;22
12539;229;23
12540;229;24
12541;229;25
12542;229;26
12543;229;27
12544;229;28
12545;229;29
12546;231;30
12547;231;31
12548;231;32
12549;231;33
12550;231;34
12551;231;35
12552;231;36
12553;232;37
12554;232;38
12555;232;39
12556;232;40
12557;232;41
12558;232;42
12559;232;43
12560;232;44
12561;232;45
12562;232;46
12563;233;48
12564;233;49
12565;233;50
12566;233;55
12567;233;58
12568;233;61
12569;233;63
12570;233;64
12571;233;65
12572;233;66
12573;233;70
12574;233;72
12575;233;73
12576;233;74
12577;233;75
12578;234;51
12579;234;52
12580;234;53
12581;234;54
12582;234;56
12583;234;57
12584;234;59
12585;234;60
12586;234;62
12587;234;67
12588;234;68
12589;234;69
12590;234;71
12591;236;77
12592;236;78
12593;236;79
12594;236;80
12595;236;81
12596;236;82
12597;236;83
12598;236;84
12599;237;89
12600;237;93
12601;237;94
12602;237;95
12603;237;96
12604;237;97
12605;228;98
12606;237;99
12607;237;100
12608;237;101
12609;238;102
12610;238;103
12611;238;104
12612;238;105
12613;238;106
12614;238;107
12615;238;108
12616;238;109
12617;239;110
12618;239;111
12619;239;112
12620;239;113
12621;239;114
12622;239;115
12623;239;116
12624;239;117
12625;242;130
12626;241;131
12627;241;132
12628;242;133
12629;242;134
12630;241;135
12631;241;136
12632;242;137
12633;241;138
12634;242;139
12635;242;140
12636;241;142
12637;242;143
12638;242;144
12639;242;145
12640;242;146
12641;242;147
12642;241;148
12643;242;149
12644;242;150
12645;241;151
12646;242;152
12647;242;153
12648;242;154
12649;241;155
12650;241;156
12651;241;157
12652;241;158
12653;241;159
12654;242;160
12655;242;161
12656;241;162
12657;241;163
12658;242;164
12659;241;165
12660;241;166
12661;242;167
12662;241;168
12663;241;169
12664;244;170
12665;244;171
12666;244;172
12667;244;173
12668;244;174
12669;244;175
12670;244;176
12671;244;177
12672;244;178
12673;244;179
12674;244;180
12675;244;181
12676;244;182
12677;244;183
12678;244;184
12679;244;185
12680;244;186
12681;244;187
12682;244;188
12683;244;189
12684;244;190
12685;244;191
12686;244;192
12687;244;193
12688;244;194
12689;244;195
12690;244;196
12691;244;197
12692;244;198
12693;244;199
12694;244;200
12695;244;201
12696;244;202
12697;244;203
12698;244;204
12699;244;205
12700;244;206
12701;244;207
12702;244;208
12703;244;209
12704;240;211
12705;240;212
12706;240;213
12707;240;214
12708;240;215
12709;240;216
12710;240;217
12711;240;218
12712;240;219
12713;240;220
12714;240;221
12715;240;222
12716;240;223
12717;240;224
12718;240;225
12719;240;226
12720;240;227
12721;240;228
12722;240;229
12723;240;230
12724;240;231
12725;240;232
12726;240;233
12727;240;234
12728;240;235
12729;240;236
12730;240;237
12731;240;238
12732;240;239
12733;240;240
12734;240;241
12735;243;242
12736;243;243
12737;243;244
12738;243;245
12739;243;246
12740;243;247
12741;243;248
12742;243;249
12743;243;250
12744;243;251
12745;243;252
12746;243;253
12747;243;254
12748;243;255
12749;243;256
12750;243;257
12751;243;258
12752;243;259
12753;243;260
12754;243;261
12755;243;262
12756;243;263
12757;243;264
12758;243;265
12759;243;266
12760;243;267
12761;243;268
12762;243;269
12763;243;270
12764;243;271
12765;249;272
12766;249;273
12767;249;274
12768;249;275
12769;249;276
12770;249;277
12771;249;278
12772;249;279
12773;249;280
12774;249;281
12775;249;282
12776;249;283
12777;249;284
12778;249;285
12779;249;286
12780;249;287
12781;249;288
12782;249;289
12783;249;290
12784;249;291
12785;249;292
12786;249;293
12787;249;294
12788;249;295
12789;249;297
12790;249;298
12791;249;299
12792;249;300
12793;249;301
12794;249;302
12795;249;303
12796;249;304
12797;246;305
12798;246;306
12799;246;307
12800;246;308
12801;246;309
12802;246;310
12803;246;311
12804;246;312
12805;246;313
12806;246;314
12807;246;315
12808;246;316
12809;246;317
12810;246;318
12811;246;319
12812;247;320
12813;247;321
12814;247;322
12815;247;323
12816;247;324
12817;247;325
12818;247;326
12819;247;327
12820;247;328
12821;247;329
12822;247;330
12823;247;331
12824;247;332
12825;247;333
12826;247;334
12827;248;335
12828;248;336
12829;248;337
12830;248;338
12831;248;339
12832;248;340
12833;248;341
12834;248;342
12835;248;343
12836;248;344
12837;248;345
12838;248;346
12839;248;347
12840;248;348
12841;248;349
12842;246;351
12843;246;352
12844;246;353
12845;246;354
12846;246;355
12847;246;356
12848;246;357
12849;246;358
12850;246;359
12851;247;360
12852;247;361
12853;247;362
12854;247;363
12855;247;364
12856;247;365
12857;247;366
12858;247;367
12859;247;368
12860;247;369
12861;247;370
12862;248;371
12863;248;372
12864;248;373
12865;248;374
12866;248;375
12867;248;376
12868;248;377
12869;248;378
12870;248;379
12871;248;380
12872;228;381
12873;228;382
12874;228;383
12875;228;384
12876;228;385
12877;230;386
12878;229;387
12879;229;388
12880;229;389
12881;229;390
12882;229;391
12883;230;392
12884;230;393
12885;230;394
12886;230;395
12887;230;396
12888;230;397
12889;230;398
12890;230;399
12891;230;400
12892;235;401
12893;235;402
12894;235;403
12895;235;404
12896;235;405
12897;235;406
12898;235;407
12899;235;408
12900;235;409
12901;235;410
12902;250;411
12903;250;412
12904;250;413
12905;250;414
12906;250;415
12907;250;416
12908;250;417
12909;250;418
12910;250;419
12911;250;420
12912;251;421
12913;251;422
12914;251;423
12915;251;424
12916;251;425
12917;251;426
12918;251;427
12919;251;428
12920;251;429
12921;251;430
12922;252;431
12923;252;432
12924;252;433
12925;252;434
12926;252;435
12927;252;436
12928;252;437
12929;252;438
12930;252;439
12931;252;440
12932;245;441
12933;245;442
12934;245;443
12935;245;444
12936;245;445
12937;245;446
12938;245;447
12939;245;448
12940;245;449
12941;245;450
12942;245;451
12943;245;452
12944;245;453
12945;245;454
12946;245;455
12947;245;456
12948;245;457
12949;245;458
12950;245;459
12951;245;460
12952;503;461
12953;503;462
12954;503;463
12955;503;464
12956;503;465
12957;503;466
12958;503;467
12959;503;468
12960;503;469
12961;503;470
12962;504;471
12963;504;472
12964;504;473
12965;504;474
12966;504;475
12967;504;476
12968;504;477
12969;504;478
12970;504;479
12971;504;480
12972;505;481
12973;505;482
12974;505;483
12975;505;484
12976;505;485
12977;505;486
12978;505;487
12979;505;488
12980;505;489
12981;505;490
12982;253;1
12983;253;3
12984;254;4
12985;253;5
12986;255;6
12987;254;7
12988;254;8
12989;254;9
12990;253;10
12991;254;11
12992;255;12
12993;255;13
12994;254;14
12995;256;15
12996;254;16
12997;254;17
12998;255;18
12999;256;19
13000;256;20
13001;254;21
13002;256;22
13003;253;23
13004;253;30
13005;253;31
13006;254;32
13007;255;33
13008;255;35
13009;255;36
13010;255;37
13011;254;38
13012;254;39
13013;253;40
13014;255;41
13015;255;42
13016;254;43
13017;255;44
13018;255;45
13019;253;46
13020;254;47
13021;255;48
13022;256;49
13023;254;50
13024;254;51
13025;255;52
13026;253;53
13027;256;55
13028;255;56
13029;256;57
13030;255;58
13031;253;59
13032;256;60
13033;254;61
13034;253;62
13035;253;63
13036;253;64
13037;254;65
13038;254;66
13039;255;67
13040;254;69
13041;253;70
13042;254;71
13043;253;72
13044;254;73
13045;254;74
13046;255;75
13047;256;76
13048;255;77
13049;253;78
13050;255;80
13051;255;82
13052;253;85
13053;255;86
13054;254;88
13055;255;90
13056;255;91
13057;254;92
13058;254;93
13059;254;94
13060;254;95
13061;254;96
13062;254;97
13063;255;98
13064;253;99
13065;254;100
13066;254;101
13067;255;102
13068;253;103
13069;253;104
13070;253;105
13071;254;106
13072;255;108
13073;255;111
13074;255;112
13075;256;113
13076;253;114
13077;255;115
13078;255;116
13079;256;117
13080;254;118
13081;253;119
13082;255;120
13083;253;121
13084;254;122
13085;255;123
13086;254;124
13087;255;125
13088;255;126
13089;255;127
13090;254;128
13091;253;129
13092;255;130
13093;253;131
13094;254;132
13095;253;133
13096;254;134
13097;255;135
13098;254;136
13099;255;137
13100;253;138
13101;255;141
13102;255;142
13103;253;143
13104;255;144
13105;254;145
13106;254;146
13107;253;147
13108;254;148
13109;254;149
13110;255;150
13111;256;151
13112;256;154
13113;254;155
13114;253;156
13115;256;157
13116;254;158
13117;256;159
13118;256;160
13119;254;161
13120;256;162
13121;256;163
13122;256;164
13123;256;165
13124;256;166
13125;256;167
13126;254;168
13127;254;169
13128;253;170
13129;256;171
13130;256;172
13131;256;173
13132;253;174
13133;255;175
13134;253;176
13135;256;177
13136;256;178
13137;256;179
13138;256;180
13139;256;181
13140;256;182
13141;256;183
13142;256;184
13143;256;185
13144;256;186
13145;256;187
13146;256;188
13147;256;189
13148;256;190
13149;256;191
13150;256;192
13151;255;193
13152;256;194
13153;256;195
13154;255;196
13155;254;197
13156;256;198
13157;256;199
13158;254;200
13159;256;201
13160;256;202
13161;256;203
13162;256;204
13163;255;205
13164;255;206
13165;254;207
13166;254;208
13167;256;209
13168;256;210
13169;256;211
13170;256;212
13171;254;213
13172;254;214
13173;256;215
13174;253;216
13175;256;217
13176;255;218
13177;256;219
13178;256;220
13179;254;221
13180;256;222
13181;256;223
13182;256;224
13183;255;225
13184;254;226
13185;256;227
13186;256;228
13187;253;229
13188;254;230
13189;256;231
13190;256;232
13191;256;233
13192;253;234
13193;254;235
13194;254;236
13195;256;237
13196;253;238
13197;255;239
13198;253;240
13199;253;241
13200;254;242
13201;255;243
13202;253;244
13203;253;245
13204;253;246
13205;256;247
13206;253;248
13207;253;249
13208;253;250
13209;253;251
13210;253;252
13211;256;253
13212;253;254
13213;253;255
13214;256;256
13215;253;257
13216;253;258
13217;253;259
13218;253;260
13219;256;261
13220;253;262
13221;253;263
13222;253;264
13223;253;265
13224;253;266
13225;253;267
13226;256;268
13227;253;269
13228;256;270
13229;255;271
13230;255;272
13231;256;273
13232;253;274
13233;253;275
13234;253;276
13235;256;277
13236;253;278
13237;253;279
13238;253;280
13239;253;281
13240;253;282
13241;253;283
13242;253;284
13243;256;285
13244;253;286
13245;300;1
13246;300;2
13247;296;3
13248;296;4
13249;296;5
13250;296;6
13251;304;7
13252;304;8
13253;302;9
13254;306;10
13255;306;11
13256;302;12
13257;302;13
13259;294;15
13260;294;16
13261;300;17
13262;300;18
13263;300;19
13264;296;20
13265;296;21
13266;296;22
13267;296;23
13268;296;24
13269;296;25
13270;296;26
13271;304;27
13272;304;28
13273;302;29
13274;306;30
13275;306;31
13276;306;32
13277;306;33
13278;302;34
13279;302;35
13280;302;36
13281;294;37
13282;294;38
13283;309;39
13284;309;40
13285;309;41
13286;309;42
13287;309;43
13288;309;44
13289;309;45
13290;309;46
13291;309;47
13292;309;48
13293;309;49
13294;309;50
13295;309;51
13296;309;52
13297;309;53
13298;309;54
13299;309;55
13300;309;56
13301;309;57
13302;309;58
13303;309;59
13304;309;60
13305;309;61
13306;309;62
13307;309;63
13308;310;64
13309;310;65
13310;310;66
13311;310;67
13312;310;68
13313;310;69
13314;310;70
13315;310;71
13316;310;72
13317;310;73
13318;310;74
13319;310;75
13320;310;76
13321;310;77
13322;310;78
13323;310;79
13324;310;80
13325;310;81
13326;311;82
13327;311;83
13328;311;84
13329;311;85
13330;311;86
13331;311;87
13332;311;88
13333;311;89
13334;311;90
13335;311;91
13336;311;92
13337;311;93
13338;311;94
13339;311;95
13340;312;96
13341;312;97
13342;312;98
13343;312;99
13344;312;100
13345;312;101
13346;312;102
13347;312;103
13348;312;104
13349;312;106
13350;312;107
13351;312;108
13352;312;109
13353;312;110
13354;312;111
13355;312;112
13356;312;113
13357;312;114
13358;312;115
13359;312;116
13360;312;117
13361;312;118
13362;312;119
13363;312;120
13364;312;121
13365;312;122
13366;312;123
13367;312;124
13368;312;126
13369;312;127
13370;312;128
13371;312;129
13372;312;130
13373;312;132
13374;312;133
13375;312;134
13376;312;135
13377;312;136
13378;312;137
13379;312;138
13380;312;139
13381;312;140
13382;312;141
13383;312;142
13384;312;143
13385;312;144
13386;312;145
13387;312;146
13388;312;147
13389;312;148
13390;312;149
13391;312;150
13392;312;152
13393;312;153
13394;312;154
13395;315;155
13396;315;156
13397;313;157
13398;315;159
13399;314;160
13400;314;161
13401;314;162
13402;314;163
13403;314;166
13404;315;167
13405;314;168
13406;314;169
13407;315;170
13408;314;171
13409;314;172
13410;314;173
13411;314;175
13412;313;176
13413;314;177
13414;315;178
13415;314;179
13416;314;181
13417;313;182
13418;313;183
13419;314;184
13420;315;187
13421;315;188
13422;314;190
13423;313;191
13424;315;192
13425;315;194
13426;314;196
13427;313;197
13428;315;199
13429;314;200
13430;313;201
13431;315;202
13432;315;204
13433;314;206
13434;314;208
13435;316;211
13436;316;212
13437;316;213
13438;316;214
13439;316;215
13440;316;216
13441;316;217
13442;316;218
13443;316;219
13444;316;220
13445;316;221
13446;316;222
13447;316;223
13448;316;224
13449;316;225
13450;316;226
13451;316;227
13452;316;228
13453;316;229
13454;317;230
13455;317;231
13456;317;234
13457;317;235
13458;317;236
13459;317;237
13460;317;240
13461;317;241
13462;317;242
13463;317;244
13464;317;245
13465;317;246
13466;317;247
13467;317;248
13468;317;250
13469;317;251
13470;317;255
13471;317;257
13472;317;259
13473;318;261
13474;318;265
13475;318;266
13476;318;268
13477;318;269
13478;318;271
13479;318;274
13480;318;275
13481;319;277
13482;319;278
13483;319;279
13484;319;280
13485;319;281
13486;319;282
13487;319;283
13488;319;284
13489;319;285
13490;319;286
13491;319;287
13492;319;288
13493;319;289
13494;319;291
13495;319;292
13496;319;293
13497;319;294
13498;319;295
13499;319;296
13500;319;297
13501;319;298
13502;319;299
13503;319;300
13504;319;301
13505;319;302
13506;319;304
13507;319;305
13508;319;306
13509;319;307
13510;319;308
13511;320;309
13512;320;310
13513;320;312
13514;320;313
13515;320;314
13516;320;317
13517;320;318
13518;320;319
13519;320;320
13520;320;321
13521;320;323
13522;320;324
13523;320;325
13524;320;326
13525;320;327
13526;320;328
13527;320;332
13528;320;333
13529;320;335
13530;320;336
13531;320;337
13532;320;338
13533;320;340
13534;320;341
13535;320;342
13536;320;343
13537;320;344
13538;320;345
13539;320;346
13540;320;347
13541;320;348
13542;320;349
13543;320;350
13544;320;351
13545;320;352
13546;320;354
13547;320;355
13548;320;356
13549;320;357
13550;320;358
13551;320;360
13552;320;363
13553;320;365
13554;320;366
13555;320;367
13556;320;368
